student_id,age,cgpa,backlogs,attendance_percentage,aptitude_test_score,coding_skill_score,problem_solving_score,teamwork_score,communication_score,leadership_score,mock_interview_score,extracurricular_score,internships_done,projects_count,hackathon_participation,recommended_career,alt_career_1,alt_career_2,match_confidence,skill_gap_1,skill_gap_2,skill_gap_3,gap_severity,readiness_score,est_weeks_to_ready,peer_benchmark_percentile,learning_roadmap_url
1183,22,6.3,0,90,65,87,84,64,65,63,37,52,0,3,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,69,teamwork_score,problem_solving_score,communication_score,Low,50,10,48,https://roadmap.sh/android
1184,21,5.9,0,61,68,85,83,65,76,57,85,69,1,2,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,71,problem_solving_score,leadership_score,communication_score,Low,54,9,52,https://roadmap.sh/ai-engineer
1185,20,9.7,0,80,83,79,78,72,59,61,70,61,1,3,No,Data Scientist,AI / ML Engineer,Cloud Engineer,80,teamwork_score,coding_skill_score,extracurricular_score,Low,63,7,51,https://roadmap.sh/ai-data-scientist
1186,23,8.1,0,69,53,55,63,86,73,54,73,90,0,5,No,UI/UX Designer,Product Manager,Mobile App Developer,85,teamwork_score,leadership_score,aptitude_test_score,Medium,66,6,58,https://roadmap.sh/ux-design
1187,23,8.3,0,87,72,95,87,69,71,60,72,53,1,4,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,86,extracurricular_score,communication_score,aptitude_test_score,Low,69,6,67,https://roadmap.sh/full-stack
1188,24,7.0,0,88,86,92,96,67,60,57,34,62,0,3,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,65,extracurricular_score,problem_solving_score,aptitude_test_score,Low,48,10,46,https://roadmap.sh/blockchain
1189,19,6.3,0,83,58,42,61,72,73,58,63,86,1,5,No,UI/UX Designer,Product Manager,Mobile App Developer,82,extracurricular_score,problem_solving_score,leadership_score,High,70,6,64,https://roadmap.sh/ux-design
1190,24,6.0,0,68,72,50,56,82,72,59,57,92,0,3,Yes,UI/UX Designer,Product Manager,Mobile App Developer,73,extracurricular_score,leadership_score,coding_skill_score,Medium,52,9,45,https://roadmap.sh/ux-design
1191,24,8.0,1,56,83,61,76,73,83,90,83,74,2,3,No,Product Manager,UI/UX Designer,Data Scientist,77,aptitude_test_score,extracurricular_score,problem_solving_score,Medium,67,6,63,https://roadmap.sh/product-manager
1192,21,9.5,0,69,64,79,96,73,78,60,62,63,0,4,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,77,extracurricular_score,teamwork_score,aptitude_test_score,Low,58,8,50,https://roadmap.sh/cyber-security
1193,19,8.4,0,62,76,93,68,67,68,50,45,68,1,4,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,86,aptitude_test_score,coding_skill_score,problem_solving_score,Low,69,6,63,https://roadmap.sh/full-stack
1194,23,8.0,0,75,67,82,78,59,57,49,32,68,2,4,No,AI / ML Engineer,Data Scientist,Full Stack Developer,92,problem_solving_score,communication_score,coding_skill_score,Low,79,4,71,https://roadmap.sh/ai-engineer
1195,20,7.6,0,80,60,56,72,71,88,58,62,84,3,1,No,UI/UX Designer,Product Manager,Mobile App Developer,81,extracurricular_score,leadership_score,coding_skill_score,Medium,69,6,57,https://roadmap.sh/ux-design
1196,19,7.8,2,82,73,40,78,82,90,83,45,78,1,5,No,Product Manager,UI/UX Designer,Data Scientist,90,leadership_score,problem_solving_score,aptitude_test_score,Medium,75,5,67,https://roadmap.sh/product-manager
1197,24,5.9,0,80,88,73,85,67,63,43,88,48,1,3,No,Data Scientist,AI / ML Engineer,Cloud Engineer,74,extracurricular_score,teamwork_score,communication_score,Low,59,8,54,https://roadmap.sh/ai-data-scientist
1198,23,7.0,0,66,79,95,89,51,55,46,82,65,0,4,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,79,aptitude_test_score,teamwork_score,problem_solving_score,Low,59,8,53,https://roadmap.sh/ai-engineer
1199,22,9.3,0,74,69,34,59,81,87,52,37,77,2,0,Yes,UI/UX Designer,Product Manager,Mobile App Developer,91,problem_solving_score,coding_skill_score,aptitude_test_score,High,66,6,56,https://roadmap.sh/ux-design
1200,19,7.3,0,87,74,89,86,72,59,52,37,52,1,2,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,66,leadership_score,communication_score,extracurricular_score,Low,51,9,40,https://roadmap.sh/android
1201,23,7.6,0,97,81,67,88,58,78,65,41,56,1,3,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,84,extracurricular_score,aptitude_test_score,teamwork_score,Low,65,7,58,https://roadmap.sh/cyber-security
1202,23,9.2,0,76,79,80,78,73,58,56,37,60,2,2,No,Data Scientist,AI / ML Engineer,Cloud Engineer,83,extracurricular_score,coding_skill_score,communication_score,Low,67,6,59,https://roadmap.sh/ai-data-scientist
1203,23,6.4,2,92,80,90,83,73,73,54,43,62,2,5,No,AI / ML Engineer,Data Scientist,Full Stack Developer,79,teamwork_score,problem_solving_score,extracurricular_score,Low,74,5,67,https://roadmap.sh/ai-engineer
1204,19,8.8,0,71,66,71,77,82,69,61,88,43,0,0,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,71,leadership_score,problem_solving_score,communication_score,Medium,42,11,34,https://roadmap.sh/devops
1205,21,6.6,0,57,64,40,77,90,100,87,44,74,0,4,No,Product Manager,UI/UX Designer,Data Scientist,77,problem_solving_score,coding_skill_score,aptitude_test_score,Medium,58,8,51,https://roadmap.sh/product-manager
1206,24,5.6,0,86,84,71,78,60,82,60,43,63,1,3,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,62,coding_skill_score,leadership_score,communication_score,Low,52,9,50,https://roadmap.sh/ai-data-scientist
1207,20,5.9,0,64,77,91,89,66,68,71,67,55,2,3,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,73,extracurricular_score,leadership_score,communication_score,Low,64,7,55,https://roadmap.sh/devops
1208,21,6.3,0,86,79,98,84,63,59,59,83,51,2,1,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,66,leadership_score,extracurricular_score,coding_skill_score,Low,54,9,43,https://roadmap.sh/full-stack
1209,24,6.8,0,61,86,75,82,65,73,51,64,47,1,1,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,63,coding_skill_score,leadership_score,aptitude_test_score,Low,46,10,39,https://roadmap.sh/devops
1210,19,9.3,0,63,74,62,72,65,68,65,67,50,1,1,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,74,coding_skill_score,extracurricular_score,communication_score,Medium,53,9,45,https://roadmap.sh/cyber-security
1211,19,6.9,0,55,59,100,88,72,73,51,42,53,2,2,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,70,coding_skill_score,problem_solving_score,leadership_score,Low,60,8,55,https://roadmap.sh/full-stack
1212,24,5.7,0,59,90,86,83,52,70,63,81,56,1,1,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,59,communication_score,coding_skill_score,leadership_score,Low,44,11,36,https://roadmap.sh/blockchain
1213,19,9.0,2,85,57,40,77,68,79,57,39,84,1,2,No,UI/UX Designer,Product Manager,Mobile App Developer,79,coding_skill_score,teamwork_score,communication_score,Medium,59,8,48,https://roadmap.sh/ux-design
1214,21,7.0,0,92,58,97,87,66,71,55,89,71,2,1,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,81,extracurricular_score,communication_score,problem_solving_score,Low,63,7,57,https://roadmap.sh/full-stack
1215,24,5.6,0,81,70,93,86,58,66,59,38,52,1,2,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,58,teamwork_score,problem_solving_score,aptitude_test_score,Low,46,10,41,https://roadmap.sh/blockchain
1216,19,8.0,0,79,65,55,76,83,83,93,50,72,0,1,No,Product Manager,UI/UX Designer,Data Scientist,73,teamwork_score,leadership_score,extracurricular_score,Medium,46,10,42,https://roadmap.sh/product-manager
1217,24,7.6,0,87,76,68,82,71,61,62,33,51,1,2,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,68,leadership_score,teamwork_score,problem_solving_score,Low,52,9,48,https://roadmap.sh/devops
1218,23,9.7,2,62,57,35,66,65,71,64,38,91,0,2,No,UI/UX Designer,Product Manager,Mobile App Developer,90,extracurricular_score,problem_solving_score,communication_score,High,60,8,58,https://roadmap.sh/ux-design
1219,21,9.1,0,69,63,77,80,65,56,64,90,64,1,3,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,90,aptitude_test_score,extracurricular_score,communication_score,Medium,69,6,59,https://roadmap.sh/full-stack
1220,20,8.6,0,59,69,80,64,58,63,52,77,72,0,3,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,77,coding_skill_score,extracurricular_score,teamwork_score,Medium,55,9,44,https://roadmap.sh/full-stack
1221,24,7.7,0,73,48,52,53,80,86,70,37,97,2,2,Yes,UI/UX Designer,Product Manager,Mobile App Developer,74,coding_skill_score,aptitude_test_score,extracurricular_score,High,62,7,56,https://roadmap.sh/ux-design
1222,22,5.6,2,60,81,77,89,64,59,66,45,64,1,3,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,74,teamwork_score,extracurricular_score,leadership_score,Low,59,8,48,https://roadmap.sh/ai-engineer
1223,21,5.5,0,76,79,79,85,62,62,53,84,41,1,4,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,62,coding_skill_score,leadership_score,teamwork_score,Low,55,9,52,https://roadmap.sh/cyber-security
1224,19,8.4,0,62,62,71,82,64,63,69,89,62,2,2,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,87,teamwork_score,aptitude_test_score,extracurricular_score,Medium,70,6,66,https://roadmap.sh/devops
1225,20,8.8,2,74,60,97,64,64,64,56,84,72,3,1,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,87,aptitude_test_score,communication_score,teamwork_score,Medium,73,5,60,https://roadmap.sh/full-stack
1226,23,6.9,2,93,70,85,75,76,56,43,85,49,1,3,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,67,leadership_score,problem_solving_score,aptitude_test_score,Low,55,9,54,https://roadmap.sh/android
1227,19,9.0,0,89,85,89,82,59,77,43,44,50,2,1,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,89,problem_solving_score,coding_skill_score,leadership_score,Low,68,6,61,https://roadmap.sh/ai-engineer
1228,20,9.3,0,75,53,46,62,75,77,66,42,73,1,4,Yes,UI/UX Designer,Product Manager,Mobile App Developer,80,aptitude_test_score,coding_skill_score,problem_solving_score,High,66,6,63,https://roadmap.sh/ux-design
1229,23,9.8,0,63,78,68,90,63,78,54,56,61,2,1,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,81,aptitude_test_score,teamwork_score,communication_score,Low,63,7,52,https://roadmap.sh/ai-data-scientist
1230,19,5.8,0,69,82,90,75,64,57,45,38,46,1,2,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,61,teamwork_score,extracurricular_score,problem_solving_score,Low,48,10,41,https://roadmap.sh/ai-engineer
1231,22,7.9,3,95,80,84,81,58,64,61,87,71,0,1,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,76,communication_score,aptitude_test_score,problem_solving_score,Low,48,10,42,https://roadmap.sh/full-stack
1232,24,7.1,0,74,72,88,75,65,53,67,44,45,0,1,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,69,problem_solving_score,coding_skill_score,aptitude_test_score,Low,44,11,41,https://roadmap.sh/devops
1233,21,9.6,0,64,69,76,85,70,58,74,61,46,0,3,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,80,extracurricular_score,communication_score,problem_solving_score,Low,57,8,52,https://roadmap.sh/devops
1234,24,9.7,0,81,60,85,66,56,60,61,80,60,2,5,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,98,extracurricular_score,leadership_score,communication_score,Medium,85,4,79,https://roadmap.sh/android
1235,19,8.9,0,84,73,68,67,78,56,57,53,59,2,3,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,95,aptitude_test_score,problem_solving_score,teamwork_score,Medium,78,4,68,https://roadmap.sh/devops
1236,19,9.2,0,74,66,55,62,72,82,86,54,80,1,2,No,Product Manager,UI/UX Designer,Data Scientist,89,extracurricular_score,aptitude_test_score,leadership_score,Medium,65,7,58,https://roadmap.sh/product-manager
1237,19,7.0,0,66,82,96,66,61,56,67,48,70,3,3,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,90,extracurricular_score,problem_solving_score,leadership_score,Low,81,4,75,https://roadmap.sh/full-stack
1238,24,7.8,0,55,89,75,86,76,63,45,67,59,1,2,Yes,Data Scientist,AI / ML Engineer,Cloud Engineer,85,aptitude_test_score,leadership_score,communication_score,Low,63,7,59,https://roadmap.sh/ai-data-scientist
1239,21,9.8,0,56,77,75,73,56,62,64,41,69,2,4,No,AI / ML Engineer,Data Scientist,Full Stack Developer,95,coding_skill_score,teamwork_score,problem_solving_score,Low,81,4,70,https://roadmap.sh/ai-engineer
1240,23,6.0,0,74,70,80,83,72,56,66,90,66,2,3,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,82,communication_score,coding_skill_score,teamwork_score,Low,70,6,61,https://roadmap.sh/ai-engineer
1241,23,5.8,0,61,60,77,66,59,61,46,88,54,1,4,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,72,communication_score,coding_skill_score,problem_solving_score,Medium,61,7,50,https://roadmap.sh/full-stack
1242,24,8.7,0,84,68,93,86,78,56,53,86,67,1,0,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,70,teamwork_score,leadership_score,aptitude_test_score,Low,48,10,39,https://roadmap.sh/android
1243,22,8.3,0,95,70,98,76,58,52,50,30,50,2,2,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,85,leadership_score,problem_solving_score,coding_skill_score,Low,69,6,57,https://roadmap.sh/blockchain
1244,22,9.5,0,98,57,92,86,61,74,56,59,49,1,0,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,86,coding_skill_score,communication_score,extracurricular_score,Low,57,8,54,https://roadmap.sh/android
1245,20,6.0,0,64,56,53,65,79,85,76,67,76,2,3,No,UI/UX Designer,Product Manager,Mobile App Developer,72,communication_score,aptitude_test_score,problem_solving_score,Medium,64,7,52,https://roadmap.sh/ux-design
1246,19,9.3,0,61,67,95,79,68,63,58,76,47,0,2,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,72,problem_solving_score,teamwork_score,aptitude_test_score,Low,49,10,49,https://roadmap.sh/android
1247,22,6.3,0,68,72,86,67,83,72,72,55,55,3,1,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,78,extracurricular_score,communication_score,aptitude_test_score,Low,67,6,61,https://roadmap.sh/devops
1248,24,5.6,0,98,78,91,73,58,75,44,45,56,1,2,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,59,teamwork_score,coding_skill_score,communication_score,Low,47,10,41,https://roadmap.sh/android
1249,20,7.2,0,55,82,96,80,63,61,55,82,54,0,0,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,61,leadership_score,extracurricular_score,problem_solving_score,Low,36,12,36,https://roadmap.sh/full-stack
1250,19,6.7,1,87,60,89,83,68,53,53,77,49,0,0,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,59,coding_skill_score,aptitude_test_score,extracurricular_score,Low,35,13,32,https://roadmap.sh/full-stack
1251,22,8.6,0,90,66,94,81,63,59,59,44,48,2,2,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,79,coding_skill_score,aptitude_test_score,extracurricular_score,Low,65,7,54,https://roadmap.sh/android
1252,22,9.4,0,64,75,71,76,79,60,58,84,53,1,4,No,DevOps Engineer,Cloud Engineer,Full Stack Developer,84,problem_solving_score,leadership_score,coding_skill_score,Medium,68,6,63,https://roadmap.sh/devops
1253,23,6.9,0,69,60,84,70,74,64,43,51,70,1,3,No,Mobile App Developer,Full Stack Developer,UI/UX Designer,80,problem_solving_score,extracurricular_score,communication_score,Medium,63,7,51,https://roadmap.sh/android
1254,21,6.8,0,78,61,78,78,72,53,52,52,49,1,2,Yes,Full Stack Developer,Mobile App Developer,DevOps Engineer,80,communication_score,coding_skill_score,aptitude_test_score,Medium,60,8,55,https://roadmap.sh/full-stack
1255,20,8.7,0,96,67,78,75,62,69,72,61,48,1,3,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,89,aptitude_test_score,coding_skill_score,extracurricular_score,Medium,68,6,64,https://roadmap.sh/devops
1256,19,8.5,0,79,79,50,79,74,90,90,78,65,0,1,Yes,Product Manager,UI/UX Designer,Data Scientist,82,extracurricular_score,aptitude_test_score,coding_skill_score,Medium,52,9,48,https://roadmap.sh/product-manager
1257,24,7.3,0,83,70,64,94,56,64,69,90,57,2,3,Yes,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,84,communication_score,extracurricular_score,problem_solving_score,Low,71,5,63,https://roadmap.sh/cyber-security
1258,24,6.0,1,82,68,99,95,60,54,56,87,55,1,2,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,67,problem_solving_score,coding_skill_score,aptitude_test_score,Low,52,9,46,https://roadmap.sh/blockchain
1259,24,6.6,0,56,77,69,86,62,76,60,60,62,1,4,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,81,communication_score,aptitude_test_score,coding_skill_score,Low,66,6,59,https://roadmap.sh/devops
1260,22,8.4,0,81,74,78,90,68,64,55,59,56,0,2,No,Cloud Engineer,DevOps Engineer,Full Stack Developer,70,leadership_score,teamwork_score,coding_skill_score,Low,48,10,41,https://roadmap.sh/devops
1261,20,6.6,0,85,49,39,58,69,92,57,76,93,2,3,Yes,UI/UX Designer,Product Manager,Mobile App Developer,73,communication_score,coding_skill_score,teamwork_score,High,64,7,53,https://roadmap.sh/ux-design
1262,22,9.1,0,86,65,74,86,73,57,59,40,57,1,5,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,84,aptitude_test_score,extracurricular_score,leadership_score,Low,71,5,64,https://roadmap.sh/android
1263,19,7.9,0,66,68,83,78,67,51,53,67,61,2,5,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,79,coding_skill_score,aptitude_test_score,problem_solving_score,Low,74,5,71,https://roadmap.sh/blockchain
1264,22,6.7,0,58,70,86,72,62,56,52,86,54,1,4,No,Cybersecurity Analyst,Cloud Engineer,DevOps Engineer,68,aptitude_test_score,teamwork_score,coding_skill_score,Low,58,8,47,https://roadmap.sh/cyber-security
1265,22,8.0,0,81,65,71,80,70,71,62,44,56,0,5,Yes,DevOps Engineer,Cloud Engineer,Full Stack Developer,79,leadership_score,coding_skill_score,extracurricular_score,Medium,62,7,53,https://roadmap.sh/devops
1266,21,5.6,0,75,71,95,83,63,68,47,69,66,0,4,No,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,65,problem_solving_score,communication_score,extracurricular_score,Low,51,9,47,https://roadmap.sh/blockchain
1267,19,7.8,0,91,71,100,82,62,54,59,49,70,2,2,No,Full Stack Developer,Mobile App Developer,DevOps Engineer,86,communication_score,extracurricular_score,aptitude_test_score,Low,69,6,59,https://roadmap.sh/full-stack
1268,21,9.2,0,74,67,93,80,68,52,65,77,46,3,3,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,98,extracurricular_score,leadership_score,communication_score,Low,85,4,75,https://roadmap.sh/android
1269,22,7.3,0,78,69,94,90,55,71,62,30,47,2,0,Yes,AI / ML Engineer,Data Scientist,Full Stack Developer,71,problem_solving_score,coding_skill_score,aptitude_test_score,Low,54,9,47,https://roadmap.sh/ai-engineer
1270,23,8.2,0,89,71,74,74,65,59,50,40,48,3,3,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,88,aptitude_test_score,coding_skill_score,teamwork_score,Medium,79,4,68,https://roadmap.sh/devops
1271,19,9.4,0,77,85,47,68,71,99,83,51,72,0,4,Yes,Product Manager,UI/UX Designer,Data Scientist,93,extracurricular_score,leadership_score,teamwork_score,Medium,67,6,59,https://roadmap.sh/product-manager
1272,20,8.2,0,70,77,68,86,60,57,67,88,43,2,2,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,86,leadership_score,teamwork_score,extracurricular_score,Low,69,6,67,https://roadmap.sh/devops
1273,21,6.0,0,72,83,73,92,70,65,69,79,62,0,4,Yes,Cloud Engineer,DevOps Engineer,Full Stack Developer,64,coding_skill_score,extracurricular_score,problem_solving_score,Low,50,10,43,https://roadmap.sh/devops
1274,21,7.2,0,84,75,85,67,62,76,62,30,48,1,2,Yes,Mobile App Developer,Full Stack Developer,UI/UX Designer,72,communication_score,aptitude_test_score,leadership_score,Low,55,9,45,https://roadmap.sh/android
1275,24,6.1,0,59,76,82,86,54,61,44,55,64,0,2,Yes,Blockchain Developer,Full Stack Developer,Cybersecurity Analyst,72,teamwork_score,communication_score,aptitude_test_score,Low,49,10,45,https://roadmap.sh/blockchain
1276,23,9.4,0,56,91,66,88,74,63,66,31,60,1,2,No,Data Scientist,AI / ML Engineer,Cloud Engineer,85,aptitude_test_score,problem_solving_score,extracurricular_score,Low,63,7,51,https://roadmap.sh/ai-data-scientist
